32088	1	1	1
32271	0	0	0
33519	1	0	0
33478	1	0	1
32021	1	1	1
30202	1	0	0
31862	0	0	0
34588	0	0	0
33242	0	0	0
33882	1	0	0
31969	1	0	1
32159	0	0	0
32219	0	0	0
32602	0	0	0
30963	0	0	0
34403	0	0	0
34592	0	0	0
32641	1	1	1
34546	0	0	0
32318	0	0	0
33121	0	0	0
33427	0	0	0
33273	1	0	0
30586	1	0	0
31709	1	0	1
33408	0	0	0
31575	0	0	0
32317	0	0	0
30206	0	0	0
33261	1	0	0
31382	1	0	0
33653	1	1	1
31940	1	0	0
32725	0	0	0
30485	0	0	0
30749	0	0	0
33293	0	0	0
31703	1	1	1
31515	0	0	0
30605	0	0	0
30866	0	0	0
30912	1	0	1
32363	0	0	0
34397	0	0	0
32740	1	0	0
